year,realinc,income,educ,health,happy,class,prestg10,paeduc,age,sex,race,marital,polviews,trust,satfin,childs,wrkstat,region,natfare
2010.0,1036.0,2.0,12.0,3.0,2.0,3.0,42.0,,70.0,0,1.0,3.0,3.0,2.0,1.0,4.0,5.0,3.0,3.0
2010.0,4662.0,,14.0,2.0,2.0,2.0,35.0,12.0,25.0,0,1.0,5.0,4.0,2.0,3.0,2.0,7.0,3.0,
2010.0,16835.0,12.0,16.0,1.0,2.0,2.0,43.0,10.0,52.0,0,1.0,3.0,2.0,,2.0,2.0,1.0,3.0,1.0
2010.0,42735.0,12.0,16.0,2.0,1.0,3.0,54.0,18.0,50.0,0,1.0,3.0,6.0,,2.0,2.0,1.0,3.0,
2010.0,23310.0,12.0,16.0,,1.0,3.0,60.0,20.0,23.0,1,1.0,1.0,4.0,1.0,1.0,,1.0,3.0,3.0
2010.0,42735.0,12.0,14.0,,2.0,2.0,47.0,,46.0,0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,
2010.0,51800.0,12.0,20.0,3.0,1.0,2.0,73.0,14.0,34.0,1,1.0,1.0,,,3.0,1.0,6.0,4.0,
2010.0,3885.0,7.0,16.0,2.0,1.0,1.0,,14.0,24.0,0,1.0,1.0,6.0,3.0,2.0,1.0,6.0,4.0,
2010.0,34965.0,12.0,16.0,2.0,3.0,2.0,45.0,11.0,25.0,1,1.0,5.0,6.0,,2.0,1.0,6.0,4.0,2.0
2010.0,11007.5,11.0,15.0,,3.0,1.0,,18.0,21.0,0,1.0,1.0,6.0,1.0,3.0,,7.0,4.0,
2010.0,7122.5,,20.0,3.0,3.0,1.0,,14.0,31.0,0,3.0,1.0,4.0,,3.0,,6.0,4.0,
2010.0,5827.5,,19.0,,2.0,2.0,,,29.0,0,3.0,5.0,4.0,2.0,3.0,1.0,6.0,4.0,
2010.0,42735.0,12.0,20.0,,1.0,3.0,61.0,12.0,56.0,0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,
2010.0,2849.0,5.0,19.0,2.0,2.0,2.0,44.0,10.0,63.0,1,1.0,3.0,4.0,1.0,2.0,1.0,5.0,4.0,2.0
2010.0,12302.5,11.0,14.0,2.0,1.0,2.0,48.0,4.0,53.0,0,1.0,3.0,7.0,,3.0,3.0,1.0,4.0,
2010.0,119606.06532,12.0,18.0,,2.0,4.0,61.0,16.0,50.0,0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0
2010.0,1036.0,2.0,6.0,3.0,2.0,3.0,25.0,,71.0,1,1.0,2.0,4.0,,1.0,6.0,2.0,4.0,2.0
2010.0,23310.0,12.0,11.0,,2.0,3.0,,,19.0,1,1.0,5.0,5.0,1.0,2.0,,6.0,4.0,
2010.0,7122.5,,12.0,,1.0,2.0,34.0,6.0,19.0,1,3.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,3.0
2010.0,23310.0,12.0,14.0,2.0,2.0,2.0,45.0,12.0,44.0,1,3.0,3.0,3.0,,2.0,2.0,1.0,4.0,1.0
2010.0,28490.0,12.0,12.0,3.0,2.0,3.0,48.0,,76.0,0,1.0,1.0,6.0,2.0,2.0,,7.0,4.0,
2010.0,19425.0,12.0,12.0,1.0,3.0,3.0,62.0,,70.0,1,1.0,1.0,4.0,,1.0,2.0,5.0,4.0,3.0
2010.0,11007.5,11.0,,1.0,1.0,3.0,50.0,,30.0,1,3.0,1.0,7.0,2.0,2.0,3.0,1.0,4.0,1.0
2010.0,34965.0,12.0,,2.0,1.0,2.0,28.0,12.0,39.0,0,1.0,1.0,,,3.0,1.0,1.0,4.0,
2010.0,7122.5,,12.0,,2.0,2.0,37.0,,42.0,0,1.0,5.0,4.0,2.0,3.0,2.0,,4.0,2.0
2010.0,3367.0,6.0,15.0,2.0,3.0,2.0,21.0,12.0,25.0,1,1.0,5.0,4.0,1.0,3.0,,2.0,4.0,
2010.0,12302.5,11.0,7.0,2.0,2.0,2.0,24.0,12.0,62.0,0,1.0,3.0,4.0,,2.0,2.0,1.0,4.0,2.0
2010.0,3885.0,7.0,16.0,,2.0,1.0,32.0,,65.0,1,1.0,3.0,5.0,1.0,3.0,1.0,2.0,4.0,
2010.0,11007.5,11.0,10.0,2.0,2.0,2.0,24.0,,49.0,0,1.0,3.0,4.0,1.0,3.0,1.0,1.0,4.0,
2010.0,16835.0,12.0,12.0,2.0,1.0,2.0,36.0,7.0,69.0,0,1.0,1.0,3.0,,1.0,2.0,5.0,4.0,
2010.0,23310.0,12.0,15.0,2.0,1.0,2.0,53.0,,43.0,0,1.0,4.0,4.0,,2.0,1.0,6.0,4.0,
2010.0,14245.0,12.0,11.0,2.0,2.0,1.0,50.0,12.0,36.0,1,1.0,1.0,6.0,,3.0,,2.0,4.0,3.0
2010.0,7122.5,,10.0,2.0,2.0,2.0,44.0,12.0,34.0,1,1.0,5.0,3.0,,2.0,1.0,1.0,4.0,
2010.0,5827.5,,16.0,,1.0,2.0,46.0,,43.0,0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0
2010.0,16835.0,12.0,12.0,2.0,2.0,2.0,47.0,,48.0,0,1.0,1.0,4.0,2.0,3.0,2.0,1.0,4.0,
2010.0,23310.0,12.0,12.0,1.0,1.0,2.0,24.0,12.0,23.0,1,1.0,1.0,4.0,,2.0,,1.0,4.0,
2010.0,16835.0,12.0,12.0,,2.0,2.0,22.0,,67.0,0,1.0,1.0,5.0,1.0,3.0,4.0,5.0,4.0,3.0
2010.0,28490.0,12.0,12.0,,2.0,2.0,31.0,12.0,21.0,0,1.0,5.0,5.0,2.0,3.0,,1.0,4.0,
2010.0,5827.5,,11.0,,1.0,2.0,39.0,,70.0,1,3.0,1.0,4.0,2.0,3.0,4.0,1.0,4.0,3.0
2010.0,23310.0,12.0,12.0,4.0,3.0,3.0,44.0,12.0,63.0,1,1.0,3.0,4.0,1.0,2.0,,5.0,4.0,
2010.0,119606.06532,12.0,16.0,2.0,2.0,3.0,65.0,12.0,62.0,1,1.0,1.0,5.0,,1.0,2.0,5.0,4.0,2.0
2010.0,7122.5,,12.0,,3.0,2.0,38.0,,66.0,0,1.0,2.0,7.0,1.0,3.0,2.0,5.0,4.0,3.0
2010.0,11007.5,11.0,12.0,,1.0,2.0,47.0,12.0,54.0,0,1.0,4.0,3.0,2.0,3.0,2.0,1.0,4.0,
2010.0,3367.0,6.0,16.0,1.0,2.0,2.0,39.0,6.0,57.0,0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0
2010.0,19425.0,12.0,14.0,,2.0,3.0,60.0,12.0,30.0,1,1.0,5.0,4.0,1.0,1.0,,1.0,4.0,3.0
2012.0,155139.9731,12.0,16.0,2.0,1.0,4.0,38.0,16.0,22.0,1,1.0,5.0,4.0,,1.0,,2.0,1.0,
2012.0,155139.9731,12.0,12.0,1.0,1.0,3.0,43.0,,21.0,1,1.0,5.0,5.0,2.0,1.0,,2.0,1.0,
2012.0,58800.0,12.0,12.0,2.0,2.0,3.0,75.0,,42.0,1,3.0,1.0,5.0,1.0,2.0,2.0,1.0,1.0,2.0
2012.0,68600.0,12.0,13.0,,1.0,4.0,60.0,18.0,49.0,0,1.0,1.0,5.0,1.0,1.0,2.0,,1.0,
2012.0,26950.0,12.0,16.0,,1.0,1.0,40.0,,70.0,0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,1.0,
2012.0,13475.0,12.0,19.0,4.0,1.0,3.0,73.0,14.0,50.0,0,1.0,2.0,4.0,,3.0,2.0,,1.0,3.0
2012.0,15925.0,12.0,15.0,,2.0,2.0,31.0,14.0,35.0,0,1.0,1.0,4.0,2.0,2.0,2.0,7.0,1.0,3.0
2012.0,2695.0,5.0,11.0,3.0,2.0,2.0,,,24.0,0,3.0,4.0,4.0,2.0,2.0,3.0,7.0,1.0,
2012.0,245.0,1.0,,3.0,3.0,3.0,,,28.0,0,2.0,1.0,6.0,,2.0,2.0,7.0,1.0,1.0
2012.0,15925.0,12.0,17.0,2.0,2.0,2.0,53.0,14.0,28.0,0,1.0,5.0,2.0,3.0,3.0,,1.0,1.0,1.0
2012.0,245.0,1.0,10.0,4.0,1.0,1.0,49.0,,55.0,1,1.0,3.0,1.0,,3.0,6.0,,1.0,
2012.0,26950.0,12.0,16.0,,2.0,2.0,35.0,,36.0,0,2.0,5.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0
2012.0,4410.0,,12.0,3.0,3.0,1.0,,,28.0,0,1.0,5.0,4.0,2.0,3.0,4.0,7.0,1.0,
2012.0,11637.5,11.0,12.0,2.0,1.0,4.0,48.0,,59.0,0,2.0,3.0,,,2.0,6.0,,1.0,1.0
2012.0,,,4.0,,3.0,2.0,21.0,3.0,52.0,1,3.0,5.0,7.0,2.0,3.0,4.0,2.0,1.0,
2012.0,26950.0,12.0,13.0,2.0,2.0,3.0,51.0,14.0,35.0,0,2.0,5.0,3.0,2.0,1.0,4.0,1.0,1.0,2.0
2012.0,26950.0,12.0,12.0,,2.0,2.0,28.0,,36.0,1,1.0,1.0,4.0,2.0,2.0,3.0,1.0,1.0,
2012.0,22050.0,12.0,13.0,,2.0,3.0,39.0,,47.0,0,2.0,3.0,6.0,2.0,3.0,5.0,1.0,1.0,3.0
2012.0,33075.0,12.0,12.0,3.0,2.0,2.0,25.0,,55.0,1,3.0,1.0,4.0,2.0,3.0,6.0,1.0,1.0,
2012.0,11637.5,11.0,12.0,1.0,2.0,1.0,,,18.0,0,3.0,5.0,4.0,,3.0,,6.0,1.0,
2012.0,,,,4.0,3.0,2.0,32.0,5.0,76.0,0,3.0,4.0,7.0,2.0,3.0,,4.0,1.0,2.0
2012.0,22050.0,12.0,10.0,1.0,2.0,4.0,27.0,4.0,39.0,1,3.0,5.0,7.0,2.0,1.0,1.0,1.0,1.0,
2012.0,49000.0,12.0,14.0,,2.0,3.0,31.0,,54.0,1,1.0,1.0,6.0,2.0,3.0,2.0,1.0,1.0,
2012.0,68600.0,12.0,16.0,,1.0,2.0,59.0,12.0,45.0,0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0
2012.0,58800.0,12.0,12.0,,1.0,3.0,70.0,,71.0,1,1.0,1.0,5.0,2.0,1.0,2.0,5.0,1.0,
2012.0,,,17.0,2.0,2.0,3.0,43.0,17.0,42.0,0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0
2012.0,155139.9731,12.0,15.0,1.0,2.0,3.0,47.0,20.0,22.0,1,1.0,5.0,4.0,,1.0,,1.0,1.0,
2012.0,,,10.0,1.0,1.0,3.0,,,50.0,1,1.0,1.0,4.0,,2.0,2.0,7.0,1.0,
2012.0,22050.0,12.0,16.0,,3.0,3.0,47.0,,81.0,0,2.0,2.0,4.0,2.0,2.0,3.0,5.0,1.0,
2012.0,4410.0,,13.0,2.0,2.0,2.0,53.0,11.0,44.0,0,1.0,4.0,6.0,,3.0,2.0,2.0,1.0,3.0
2012.0,40425.0,12.0,16.0,2.0,2.0,3.0,60.0,12.0,78.0,1,1.0,5.0,4.0,1.0,2.0,,5.0,1.0,3.0
2012.0,26950.0,12.0,14.0,,1.0,1.0,32.0,14.0,63.0,0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0
2012.0,155139.9731,12.0,19.0,,1.0,4.0,73.0,,73.0,1,1.0,1.0,2.0,1.0,1.0,,5.0,1.0,
2012.0,33075.0,12.0,16.0,3.0,2.0,2.0,60.0,19.0,40.0,1,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0
2012.0,33075.0,12.0,14.0,,2.0,2.0,31.0,,42.0,0,1.0,1.0,5.0,1.0,2.0,,1.0,1.0,3.0
2012.0,33075.0,12.0,18.0,2.0,2.0,2.0,51.0,14.0,62.0,1,1.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,
2012.0,49000.0,12.0,11.0,3.0,2.0,2.0,35.0,,52.0,1,1.0,3.0,,,3.0,,1.0,1.0,
2012.0,22050.0,12.0,12.0,,1.0,2.0,48.0,,49.0,0,2.0,5.0,4.0,3.0,1.0,,1.0,1.0,
2012.0,15925.0,12.0,17.0,2.0,2.0,3.0,32.0,,27.0,0,3.0,5.0,2.0,,2.0,,2.0,1.0,
2012.0,22050.0,12.0,14.0,,2.0,2.0,31.0,,30.0,0,2.0,5.0,4.0,2.0,3.0,2.0,1.0,1.0,
2012.0,49000.0,12.0,18.0,1.0,1.0,3.0,39.0,18.0,29.0,0,3.0,1.0,2.0,2.0,2.0,,1.0,1.0,3.0
2012.0,58800.0,12.0,14.0,,3.0,3.0,24.0,11.0,69.0,0,1.0,3.0,3.0,1.0,2.0,2.0,5.0,1.0,
2012.0,155139.9731,12.0,18.0,,2.0,3.0,39.0,,51.0,0,1.0,3.0,5.0,1.0,2.0,,1.0,1.0,2.0
2012.0,155139.9731,12.0,16.0,1.0,1.0,4.0,39.0,,57.0,0,1.0,3.0,5.0,1.0,1.0,3.0,1.0,1.0,
2012.0,155139.9731,12.0,16.0,2.0,1.0,4.0,58.0,16.0,44.0,1,1.0,1.0,5.0,3.0,1.0,2.0,1.0,1.0,3.0
2012.0,155139.9731,12.0,16.0,,1.0,4.0,49.0,20.0,73.0,0,1.0,1.0,3.0,1.0,1.0,3.0,7.0,1.0,
2012.0,155139.9731,12.0,16.0,2.0,2.0,4.0,61.0,18.0,73.0,0,1.0,1.0,4.0,1.0,1.0,3.0,7.0,1.0,
2012.0,155139.9731,12.0,16.0,,1.0,4.0,69.0,16.0,68.0,1,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,
2012.0,33075.0,12.0,16.0,,2.0,3.0,46.0,17.0,84.0,0,1.0,3.0,2.0,1.0,2.0,4.0,5.0,1.0,2.0
2012.0,155139.9731,12.0,19.0,2.0,1.0,4.0,,,63.0,1,1.0,3.0,4.0,2.0,1.0,1.0,5.0,1.0,
2012.0,33075.0,12.0,16.0,1.0,2.0,2.0,37.0,12.0,57.0,1,1.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0
2012.0,155139.9731,12.0,16.0,,2.0,2.0,64.0,16.0,42.0,0,3.0,1.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0
2012.0,155139.9731,12.0,20.0,1.0,1.0,4.0,71.0,,45.0,0,1.0,1.0,4.0,,2.0,2.0,7.0,1.0,2.0
2012.0,68600.0,12.0,14.0,,1.0,3.0,49.0,,38.0,1,3.0,5.0,2.0,1.0,3.0,1.0,1.0,1.0,
2012.0,155139.9731,12.0,20.0,2.0,1.0,3.0,64.0,16.0,46.0,1,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0
2012.0,49000.0,12.0,20.0,1.0,2.0,2.0,,16.0,51.0,0,3.0,1.0,4.0,,3.0,3.0,6.0,1.0,
2012.0,18375.0,12.0,14.0,2.0,2.0,2.0,55.0,,41.0,0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,
2012.0,13475.0,12.0,12.0,3.0,3.0,2.0,36.0,,75.0,0,2.0,3.0,3.0,,3.0,3.0,5.0,1.0,2.0
2012.0,4410.0,,,2.0,2.0,3.0,48.0,,81.0,0,3.0,5.0,5.0,2.0,3.0,5.0,5.0,1.0,1.0
2012.0,,,,,1.0,1.0,,4.0,41.0,0,1.0,1.0,6.0,2.0,3.0,6.0,2.0,1.0,
2012.0,33075.0,12.0,19.0,2.0,3.0,3.0,64.0,,67.0,0,2.0,2.0,4.0,,1.0,2.0,5.0,1.0,
2012.0,13475.0,12.0,19.0,,2.0,3.0,24.0,3.0,71.0,1,2.0,2.0,4.0,2.0,1.0,2.0,5.0,1.0,3.0
2012.0,,,6.0,1.0,2.0,2.0,25.0,,35.0,1,3.0,1.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0
2012.0,22050.0,12.0,17.0,1.0,3.0,2.0,61.0,16.0,45.0,0,2.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,
2012.0,,,16.0,2.0,3.0,2.0,59.0,6.0,35.0,0,2.0,1.0,6.0,,3.0,2.0,7.0,1.0,3.0
2012.0,,,14.0,1.0,3.0,3.0,,,21.0,0,2.0,5.0,6.0,3.0,1.0,,6.0,1.0,3.0
2012.0,15925.0,12.0,11.0,,2.0,2.0,24.0,,52.0,0,2.0,3.0,5.0,2.0,3.0,2.0,1.0,1.0,
2012.0,33075.0,12.0,16.0,2.0,2.0,2.0,46.0,,49.0,0,2.0,5.0,3.0,,3.0,1.0,1.0,1.0,
2012.0,40425.0,12.0,16.0,,3.0,3.0,55.0,12.0,46.0,1,1.0,5.0,1.0,1.0,2.0,,1.0,1.0,1.0
2012.0,15925.0,12.0,14.0,2.0,2.0,2.0,48.0,12.0,51.0,0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0
2012.0,58800.0,12.0,16.0,3.0,2.0,2.0,61.0,,28.0,1,3.0,5.0,3.0,,2.0,,1.0,1.0,
2012.0,58800.0,12.0,16.0,2.0,2.0,3.0,64.0,12.0,81.0,0,1.0,2.0,2.0,,2.0,3.0,5.0,1.0,2.0
2012.0,49000.0,12.0,17.0,3.0,2.0,3.0,66.0,16.0,47.0,1,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,
2012.0,,,14.0,2.0,3.0,2.0,35.0,12.0,48.0,1,1.0,1.0,2.0,,3.0,2.0,1.0,1.0,
2012.0,155139.9731,12.0,16.0,,2.0,3.0,39.0,18.0,46.0,1,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0
2012.0,155139.9731,12.0,12.0,,3.0,3.0,21.0,,68.0,1,1.0,1.0,5.0,2.0,3.0,3.0,5.0,1.0,
2012.0,40425.0,12.0,16.0,1.0,2.0,3.0,48.0,12.0,56.0,0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0
2012.0,40425.0,12.0,14.0,,2.0,2.0,47.0,6.0,43.0,0,1.0,1.0,4.0,2.0,2.0,3.0,7.0,1.0,3.0
2012.0,13475.0,12.0,13.0,,1.0,1.0,63.0,,32.0,0,3.0,1.0,7.0,2.0,3.0,2.0,1.0,1.0,2.0
2012.0,,,12.0,2.0,3.0,2.0,25.0,,23.0,0,3.0,5.0,4.0,2.0,3.0,2.0,2.0,1.0,
2012.0,13475.0,12.0,12.0,,3.0,3.0,48.0,12.0,59.0,1,1.0,5.0,5.0,2.0,2.0,,5.0,1.0,
2012.0,155139.9731,12.0,18.0,,2.0,2.0,55.0,16.0,32.0,0,1.0,4.0,3.0,2.0,2.0,,1.0,1.0,2.0
2012.0,68600.0,12.0,16.0,2.0,1.0,3.0,58.0,16.0,44.0,1,1.0,1.0,2.0,,3.0,2.0,1.0,1.0,1.0
2012.0,68600.0,12.0,20.0,2.0,2.0,3.0,74.0,16.0,49.0,0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0
2012.0,22050.0,12.0,12.0,,2.0,3.0,59.0,,64.0,0,1.0,5.0,2.0,3.0,2.0,,1.0,1.0,
2012.0,,,19.0,2.0,1.0,2.0,74.0,15.0,30.0,0,1.0,1.0,4.0,2.0,1.0,,1.0,1.0,2.0
2012.0,18375.0,12.0,12.0,1.0,3.0,2.0,35.0,1.0,51.0,0,3.0,1.0,2.0,2.0,3.0,3.0,7.0,1.0,1.0
2012.0,40425.0,12.0,17.0,2.0,,2.0,17.0,12.0,28.0,0,2.0,5.0,2.0,,3.0,,1.0,1.0,
2012.0,,,13.0,2.0,1.0,3.0,29.0,,84.0,1,1.0,2.0,4.0,1.0,1.0,2.0,5.0,1.0,
2012.0,7962.5,10.0,14.0,,1.0,2.0,39.0,,32.0,1,3.0,1.0,6.0,2.0,1.0,2.0,1.0,1.0,
2012.0,58800.0,12.0,18.0,3.0,2.0,2.0,64.0,,54.0,0,3.0,1.0,2.0,,3.0,3.0,,1.0,
2012.0,26950.0,12.0,20.0,2.0,2.0,2.0,51.0,12.0,34.0,0,2.0,5.0,4.0,,2.0,,1.0,1.0,2.0
2012.0,11637.5,11.0,16.0,,1.0,1.0,64.0,12.0,33.0,0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
2012.0,10412.5,11.0,12.0,2.0,2.0,1.0,47.0,16.0,48.0,0,1.0,4.0,2.0,,2.0,2.0,4.0,1.0,1.0
2012.0,13475.0,12.0,10.0,,2.0,1.0,45.0,,52.0,0,2.0,3.0,2.0,2.0,1.0,3.0,7.0,1.0,
2012.0,11637.5,11.0,14.0,2.0,3.0,2.0,25.0,17.0,,0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
2012.0,155139.9731,12.0,16.0,2.0,1.0,3.0,69.0,16.0,54.0,1,1.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,
2012.0,,,13.0,2.0,2.0,3.0,,12.0,19.0,0,3.0,5.0,4.0,,1.0,,6.0,1.0,2.0
2012.0,40425.0,12.0,16.0,1.0,1.0,3.0,35.0,16.0,41.0,1,3.0,3.0,4.0,,2.0,,1.0,1.0,
2012.0,58800.0,12.0,17.0,1.0,2.0,2.0,55.0,12.0,23.0,0,1.0,5.0,2.0,,2.0,,2.0,1.0,3.0
2012.0,155139.9731,12.0,12.0,,3.0,2.0,53.0,12.0,51.0,1,1.0,3.0,6.0,2.0,1.0,2.0,5.0,1.0,
2012.0,68600.0,12.0,16.0,2.0,2.0,3.0,64.0,16.0,75.0,0,1.0,5.0,2.0,,2.0,,5.0,1.0,
2012.0,,,20.0,1.0,2.0,4.0,,,,0,1.0,3.0,6.0,2.0,1.0,1.0,7.0,1.0,
2012.0,3185.0,6.0,12.0,2.0,2.0,2.0,37.0,,27.0,1,3.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0
2012.0,,,14.0,,2.0,3.0,24.0,14.0,24.0,1,1.0,5.0,,2.0,1.0,,4.0,1.0,
2012.0,15925.0,12.0,20.0,1.0,2.0,2.0,31.0,,26.0,1,3.0,5.0,5.0,,2.0,,1.0,1.0,3.0
2012.0,49000.0,12.0,19.0,1.0,2.0,3.0,48.0,12.0,47.0,0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,
2012.0,9187.5,10.0,13.0,3.0,2.0,1.0,44.0,16.0,55.0,0,1.0,3.0,6.0,,3.0,,4.0,1.0,
2012.0,15925.0,12.0,18.0,,3.0,2.0,,14.0,55.0,0,2.0,3.0,4.0,2.0,2.0,2.0,4.0,1.0,
2012.0,40425.0,12.0,17.0,,2.0,3.0,57.0,16.0,43.0,1,1.0,5.0,2.0,2.0,2.0,,1.0,1.0,2.0
2012.0,,,14.0,2.0,2.0,3.0,51.0,,46.0,0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,
2012.0,68600.0,12.0,16.0,3.0,2.0,3.0,50.0,,71.0,1,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0
2012.0,155139.9731,12.0,16.0,1.0,2.0,3.0,70.0,16.0,32.0,0,3.0,1.0,4.0,,1.0,,1.0,1.0,
2012.0,49000.0,12.0,17.0,1.0,2.0,3.0,31.0,,63.0,1,1.0,1.0,4.0,1.0,1.0,,2.0,1.0,
2012.0,6737.5,,12.0,2.0,2.0,3.0,48.0,,50.0,0,1.0,5.0,4.0,,2.0,2.0,1.0,1.0,3.0
2012.0,33075.0,12.0,12.0,,1.0,3.0,36.0,12.0,60.0,1,1.0,3.0,5.0,1.0,2.0,3.0,1.0,1.0,
2012.0,11637.5,11.0,14.0,2.0,3.0,1.0,38.0,12.0,33.0,0,1.0,1.0,4.0,,3.0,4.0,7.0,1.0,
2012.0,68600.0,12.0,18.0,,2.0,3.0,65.0,12.0,40.0,0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,
2012.0,13475.0,12.0,12.0,2.0,2.0,3.0,39.0,,68.0,1,1.0,1.0,5.0,1.0,2.0,3.0,5.0,1.0,
2012.0,40425.0,12.0,14.0,2.0,2.0,3.0,61.0,6.0,69.0,0,1.0,2.0,4.0,,2.0,3.0,5.0,1.0,3.0
2012.0,155139.9731,12.0,18.0,,2.0,3.0,75.0,13.0,71.0,1,1.0,1.0,4.0,1.0,1.0,3.0,5.0,4.0,2.0
2012.0,22050.0,12.0,15.0,1.0,1.0,3.0,62.0,12.0,23.0,1,1.0,5.0,4.0,3.0,1.0,,1.0,4.0,3.0
2012.0,49000.0,12.0,16.0,,2.0,4.0,70.0,20.0,28.0,1,1.0,5.0,4.0,1.0,1.0,,1.0,4.0,3.0
2012.0,33075.0,12.0,12.0,,2.0,3.0,48.0,4.0,49.0,1,2.0,3.0,5.0,1.0,3.0,,1.0,4.0,
2012.0,18375.0,12.0,16.0,,3.0,3.0,55.0,12.0,66.0,0,1.0,4.0,4.0,1.0,3.0,2.0,4.0,4.0,2.0
2012.0,33075.0,12.0,20.0,2.0,2.0,2.0,47.0,,36.0,0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,
2012.0,155139.9731,12.0,19.0,1.0,2.0,3.0,67.0,16.0,53.0,1,1.0,1.0,2.0,,1.0,2.0,1.0,4.0,
2012.0,11637.5,11.0,6.0,1.0,3.0,3.0,33.0,,40.0,0,1.0,1.0,3.0,2.0,3.0,5.0,1.0,4.0,
2012.0,22050.0,12.0,12.0,,2.0,2.0,47.0,,34.0,0,1.0,5.0,4.0,2.0,2.0,3.0,1.0,4.0,3.0
2012.0,13475.0,12.0,6.0,,2.0,2.0,35.0,,58.0,1,1.0,1.0,4.0,1.0,3.0,3.0,2.0,4.0,
2012.0,26950.0,12.0,12.0,2.0,3.0,3.0,65.0,,62.0,1,1.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0
2012.0,155139.9731,12.0,12.0,1.0,3.0,2.0,33.0,12.0,24.0,0,1.0,1.0,7.0,,2.0,,1.0,4.0,2.0
2012.0,5512.5,,6.0,,1.0,2.0,22.0,,72.0,0,1.0,3.0,1.0,2.0,2.0,2.0,5.0,4.0,
2012.0,22050.0,12.0,12.0,4.0,3.0,2.0,38.0,,32.0,0,3.0,1.0,4.0,1.0,3.0,1.0,1.0,4.0,3.0
2012.0,26950.0,12.0,16.0,,2.0,3.0,43.0,13.0,29.0,1,2.0,5.0,2.0,1.0,2.0,,1.0,4.0,2.0
2012.0,22050.0,12.0,12.0,2.0,3.0,2.0,36.0,,34.0,1,2.0,5.0,2.0,1.0,3.0,3.0,1.0,4.0,2.0
2012.0,6737.5,,13.0,,2.0,2.0,48.0,12.0,36.0,0,2.0,5.0,4.0,2.0,3.0,4.0,4.0,4.0,
2012.0,9187.5,10.0,,3.0,2.0,3.0,42.0,,74.0,1,1.0,1.0,5.0,2.0,1.0,3.0,5.0,4.0,
2012.0,155139.9731,12.0,16.0,,2.0,3.0,60.0,18.0,49.0,0,3.0,1.0,6.0,2.0,1.0,2.0,1.0,4.0,
2012.0,58800.0,12.0,16.0,2.0,2.0,3.0,63.0,,60.0,1,3.0,3.0,1.0,,2.0,2.0,1.0,4.0,
2012.0,2695.0,5.0,16.0,2.0,3.0,2.0,25.0,10.0,78.0,1,2.0,3.0,7.0,1.0,3.0,3.0,2.0,4.0,
2012.0,13475.0,12.0,14.0,,2.0,2.0,48.0,,39.0,0,2.0,5.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0
2012.0,5512.5,,16.0,,3.0,4.0,28.0,18.0,73.0,1,1.0,3.0,4.0,1.0,3.0,2.0,5.0,4.0,3.0
2012.0,7962.5,10.0,16.0,3.0,2.0,3.0,38.0,,67.0,0,3.0,2.0,5.0,2.0,2.0,2.0,2.0,4.0,
2012.0,5512.5,,11.0,4.0,3.0,2.0,47.0,12.0,82.0,0,1.0,4.0,6.0,2.0,2.0,,5.0,4.0,
2012.0,10412.5,11.0,14.0,,2.0,3.0,51.0,,64.0,0,2.0,5.0,2.0,1.0,2.0,1.0,5.0,4.0,
